# of predictors,i,predictors,fold,cohen_kappa_score
9,183,1|2|3|4|5|6|7|9|10,0,0.7547169811320754
9,183,1|2|3|4|5|6|7|9|10,1,0.7515923566878981
9,183,1|2|3|4|5|6|7|9|10,2,0.9171974522292994
9,183,1|2|3|4|5|6|7|9|10,3,0.7692307692307692
9,183,1|2|3|4|5|6|7|9|10,4,0.7417218543046358
9,184,1|2|3|4|5|7|8|9|10,0,0.3389830508474576
9,184,1|2|3|4|5|7|8|9|10,1,0.12359550561797761
9,184,1|2|3|4|5|7|8|9|10,2,0.5094339622641508
9,184,1|2|3|4|5|7|8|9|10,3,-0.02877697841726623
9,184,1|2|3|4|5|7|8|9|10,4,0.4247787610619469
9,185,0|1|3|5|6|7|8|9|10,0,0.006369426751592355
9,185,0|1|3|5|6|7|8|9|10,1,-0.019607843137254832
9,185,0|1|3|5|6|7|8|9|10,2,0.2909090909090909
9,185,0|1|3|5|6|7|8|9|10,3,0.05454545454545445
9,185,0|1|3|5|6|7|8|9|10,4,0.35460992907801425
9,186,0|1|3|4|6|7|8|9|10,0,0.36585365853658547
9,186,0|1|3|4|6|7|8|9|10,1,0.42038216560509556
9,186,0|1|3|4|6|7|8|9|10,2,0.36969696969696964
9,186,0|1|3|4|6|7|8|9|10,3,0.34636871508379896
9,186,0|1|3|4|6|7|8|9|10,4,0.6012269938650306
9,187,0|1|2|3|4|6|8|9|10,0,0.28220858895705536
9,187,0|1|2|3|4|6|8|9|10,1,0.21212121212121204
9,187,0|1|2|3|4|6|8|9|10,2,0.2909090909090909
9,187,0|1|2|3|4|6|8|9|10,3,0.22388059701492546
9,187,0|1|2|3|4|6|8|9|10,4,0.6770186335403727
9,188,0|1|3|4|5|6|7|8|9,0,0.0714285714285714
9,188,0|1|3|4|5|6|7|8|9,1,0.45508982035928147
9,188,0|1|3|4|5|6|7|8|9,2,0.5384615384615384
9,188,0|1|3|4|5|6|7|8|9,3,0.44171779141104295
9,188,0|1|3|4|5|6|7|8|9,4,0.23529411764705876
9,189,0|1|2|4|5|7|8|9|10,0,0.6413793103448275
9,189,0|1|2|4|5|7|8|9|10,1,0.3973509933774835
9,189,0|1|2|4|5|7|8|9|10,2,0.1925465838509317
9,189,0|1|2|4|5|7|8|9|10,3,0.05454545454545445
9,189,0|1|2|4|5|7|8|9|10,4,0.2777777777777778
9,190,0|1|2|3|4|6|8|9|10,0,0.28220858895705536
9,190,0|1|2|3|4|6|8|9|10,1,0.21212121212121204
9,190,0|1|2|3|4|6|8|9|10,2,0.2909090909090909
9,190,0|1|2|3|4|6|8|9|10,3,0.22388059701492546
9,190,0|1|2|3|4|6|8|9|10,4,0.6770186335403727
9,191,0|2|4|5|6|7|8|9|10,0,0.3973509933774835
9,191,0|2|4|5|6|7|8|9|10,1,0.3246753246753247
9,191,0|2|4|5|6|7|8|9|10,2,0.1925465838509317
9,191,0|2|4|5|6|7|8|9|10,3,0.12269938650306744
9,191,0|2|4|5|6|7|8|9|10,4,0.7194244604316546
9,192,0|1|2|3|4|6|7|8|10,0,0.07692307692307687
9,192,0|1|2|3|4|6|7|8|10,1,0.3846153846153846
9,192,0|1|2|3|4|6|7|8|10,2,0.606060606060606
9,192,0|1|2|3|4|6|7|8|10,3,0.0
9,192,0|1|2|3|4|6|7|8|10,4,0.6012269938650306
9,193,0|1|2|3|4|6|7|8|9,0,0.4347826086956521
9,193,0|1|2|3|4|6|7|8|9,1,0.18285714285714272
9,193,0|1|2|3|4|6|7|8|9,2,0.38926174496644295
9,193,0|1|2|3|4|6|7|8|9,3,-0.014184397163120588
9,193,0|1|2|3|4|6|7|8|9,4,0.38926174496644295
9,194,0|1|2|3|4|5|6|7|10,0,0.3076923076923077
9,194,0|1|2|3|4|5|6|7|10,1,0.7664670658682635
9,194,0|1|2|3|4|5|6|7|10,2,0.6770186335403727
9,194,0|1|2|3|4|5|6|7|10,3,-0.1142857142857141
9,194,0|1|2|3|4|5|6|7|10,4,0.6848484848484848
9,195,0|1|2|5|6|7|8|9|10,0,0.1925465838509317
9,195,0|1|2|5|6|7|8|9|10,1,0.15384615384615385
9,195,0|1|2|5|6|7|8|9|10,2,0.1333333333333333
9,195,0|1|2|5|6|7|8|9|10,3,0.1925465838509317
9,195,0|1|2|5|6|7|8|9|10,4,0.14049586776859513
9,196,2|3|4|5|6|7|8|9|10,0,-0.06557377049180313
9,196,2|3|4|5|6|7|8|9|10,1,0.40909090909090906
9,196,2|3|4|5|6|7|8|9|10,2,0.7547169811320754
9,196,2|3|4|5|6|7|8|9|10,3,0.19469026548672563
9,196,2|3|4|5|6|7|8|9|10,4,0.654867256637168
9,197,0|2|3|4|5|6|7|8|10,0,0.10344827586206895
9,197,0|2|3|4|5|6|7|8|10,1,0.515527950310559
9,197,0|2|3|4|5|6|7|8|10,2,0.5411764705882353
9,197,0|2|3|4|5|6|7|8|10,3,0.03105590062111807
9,197,0|2|3|4|5|6|7|8|10,4,0.6153846153846154
9,198,0|1|3|4|6|7|8|9|10,0,0.36585365853658547
9,198,0|1|3|4|6|7|8|9|10,1,0.42038216560509556
9,198,0|1|3|4|6|7|8|9|10,2,0.36969696969696964
9,198,0|1|3|4|6|7|8|9|10,3,0.34636871508379896
9,198,0|1|3|4|6|7|8|9|10,4,0.6012269938650306
9,199,0|2|3|4|5|6|7|8|10,0,0.10344827586206895
9,199,0|2|3|4|5|6|7|8|10,1,0.515527950310559
9,199,0|2|3|4|5|6|7|8|10,2,0.5411764705882353
9,199,0|2|3|4|5|6|7|8|10,3,0.03105590062111807
9,199,0|2|3|4|5|6|7|8|10,4,0.6153846153846154
9,200,0|1|2|3|4|5|7|8|10,0,0.45833333333333337
9,200,0|1|2|3|4|5|7|8|10,1,-0.04597701149425304
9,200,0|1|2|3|4|5|7|8|10,2,0.4678362573099415
9,200,0|1|2|3|4|5|7|8|10,3,-0.2297297297297296
9,200,0|1|2|3|4|5|7|8|10,4,0.5465116279069767
9,201,0|2|3|4|5|6|7|9|10,0,0.38095238095238093
9,201,0|2|3|4|5|6|7|9|10,1,0.6198830409356725
9,201,0|2|3|4|5|6|7|9|10,2,0.7664670658682635
9,201,0|2|3|4|5|6|7|9|10,3,0.563758389261745
9,201,0|2|3|4|5|6|7|9|10,4,0.7692307692307692
9,202,0|2|4|5|6|7|8|9|10,0,0.3973509933774835
9,202,0|2|4|5|6|7|8|9|10,1,0.3246753246753247
9,202,0|2|4|5|6|7|8|9|10,2,0.1925465838509317
9,202,0|2|4|5|6|7|8|9|10,3,0.12269938650306744
9,202,0|2|4|5|6|7|8|9|10,4,0.7194244604316546
9,203,0|1|2|5|6|7|8|9|10,0,0.1925465838509317
9,203,0|1|2|5|6|7|8|9|10,1,0.15384615384615385
9,203,0|1|2|5|6|7|8|9|10,2,0.1333333333333333
9,203,0|1|2|5|6|7|8|9|10,3,0.1925465838509317
9,203,0|1|2|5|6|7|8|9|10,4,0.14049586776859513
9,204,0|1|3|4|5|6|8|9|10,0,0.1719745222929936
9,204,0|1|3|4|5|6|8|9|10,1,0.2827586206896552
9,204,0|1|3|4|5|6|8|9|10,2,0.3846153846153846
9,204,0|1|3|4|5|6|8|9|10,3,0.36969696969696964
9,204,0|1|3|4|5|6|8|9|10,4,0.6848484848484848
9,205,0|1|2|3|4|5|6|8|9,0,0.3076923076923077
9,205,0|1|2|3|4|5|6|8|9,1,0.3076923076923077
9,205,0|1|2|3|4|5|6|8|9,2,0.09722222222222221
9,205,0|1|2|3|4|5|6|8|9,3,0.26415094339622636
9,205,0|1|2|3|4|5|6|8|9,4,0.2827586206896552
9,206,1|2|4|5|6|7|8|9|10,0,0.7833333333333333
9,206,1|2|4|5|6|7|8|9|10,1,0.5094339622641508
9,206,1|2|4|5|6|7|8|9|10,2,0.2571428571428571
9,206,1|2|4|5|6|7|8|9|10,3,0.6119402985074627
9,206,1|2|4|5|6|7|8|9|10,4,0.7796610169491526
9,207,1|2|3|4|5|6|7|8|9,0,0.36585365853658547
9,207,1|2|3|4|5|6|7|8|9,1,0.49350649350649356
9,207,1|2|3|4|5|6|7|8|9,2,0.6829268292682927
9,207,1|2|3|4|5|6|7|8|9,3,0.6923076923076923
9,207,1|2|3|4|5|6|7|8|9,4,0.5272727272727272
9,208,0|1|2|3|6|7|8|9|10,0,0.2251655629139072
9,208,0|1|2|3|6|7|8|9|10,1,0.09625668449197855
9,208,0|1|2|3|6|7|8|9|10,2,0.39534883720930225
9,208,0|1|2|3|6|7|8|9|10,3,0.3076923076923077
9,208,0|1|2|3|6|7|8|9|10,4,0.3500000000000001
9,209,0|1|2|3|5|7|8|9|10,0,-0.01298701298701288
9,209,0|1|2|3|5|7|8|9|10,1,-0.11920529801324498
9,209,0|1|2|3|5|7|8|9|10,2,0.28220858895705525
9,209,0|1|2|3|5|7|8|9|10,3,-0.18181818181818166
9,209,0|1|2|3|5|7|8|9|10,4,0.38926174496644295
9,210,0|2|3|5|6|7|8|9|10,0,0.4620689655172413
9,210,0|2|3|5|6|7|8|9|10,1,-0.019607843137254832
9,210,0|2|3|5|6|7|8|9|10,2,0.3246753246753247
9,210,0|2|3|5|6|7|8|9|10,3,0.18285714285714272
9,210,0|2|3|5|6|7|8|9|10,4,0.3453237410071942
9,211,1|2|3|4|6|7|8|9|10,0,0.3689320388349515
9,211,1|2|3|4|6|7|8|9|10,1,0.45378151260504196
9,211,1|2|3|4|6|7|8|9|10,2,0.6119402985074627
9,211,1|2|3|4|6|7|8|9|10,3,0.41290322580645167
9,211,1|2|3|4|6|7|8|9|10,4,0.6413793103448275
9,212,0|1|2|3|4|5|7|8|9,0,0.23076923076923073
9,212,0|1|2|3|4|5|7|8|9,1,0.16374269005847952
9,212,0|1|2|3|4|5|7|8|9,2,0.4276729559748428
9,212,0|1|2|3|4|5|7|8|9,3,-0.29139072847682135
9,212,0|1|2|3|4|5|7|8|9,4,0.17341040462427737
9,213,0|1|2|3|4|5|7|9|10,0,0.6107784431137725
9,213,0|1|2|3|4|5|7|9|10,1,0.2696629213483147
9,213,0|1|2|3|4|5|7|9|10,2,0.7664670658682635
9,213,0|1|2|3|4|5|7|9|10,3,-0.16417910447761197
9,213,0|1|2|3|4|5|7|9|10,4,0.46153846153846156
9,214,1|2|3|4|5|6|8|9|10,0,0.654867256637168
9,214,1|2|3|4|5|6|8|9|10,1,0.3553719008264463
9,214,1|2|3|4|5|6|8|9|10,2,0.7234042553191489
9,214,1|2|3|4|5|6|8|9|10,3,0.7607361963190185
9,214,1|2|3|4|5|6|8|9|10,4,0.8311688311688312
9,215,0|1|3|5|6|7|8|9|10,0,0.006369426751592355
9,215,0|1|3|5|6|7|8|9|10,1,-0.019607843137254832
9,215,0|1|3|5|6|7|8|9|10,2,0.2909090909090909
9,215,0|1|3|5|6|7|8|9|10,3,0.05454545454545445
9,215,0|1|3|5|6|7|8|9|10,4,0.35460992907801425
9,216,0|1|2|4|5|6|7|8|9,0,0.37349397590361455
9,216,0|1|2|4|5|6|7|8|9,1,0.5357142857142857
9,216,0|1|2|4|5|6|7|8|9,2,0.2909090909090909
9,216,0|1|2|4|5|6|7|8|9,3,0.6770186335403727
9,216,0|1|2|4|5|6|7|8|9,4,0.46153846153846156
9,217,0|1|2|3|5|6|7|8|10,0,0.1875
9,217,0|1|2|3|5|6|7|8|10,1,0.18285714285714272
9,217,0|1|2|3|5|6|7|8|10,2,0.22619047619047616
9,217,0|1|2|3|5|6|7|8|10,3,0.025000000000000022
9,217,0|1|2|3|5|6|7|8|10,4,0.35403726708074534
9,218,0|2|3|4|5|6|7|8|9,0,0.16374269005847952
9,218,0|2|3|4|5|6|7|8|9,1,0.29940119760479045
9,218,0|2|3|4|5|6|7|8|9,2,0.6153846153846154
9,218,0|2|3|4|5|6|7|8|9,3,0.12751677852348986
9,218,0|2|3|4|5|6|7|8|9,4,0.46153846153846156
9,219,0|1|2|3|4|6|7|8|9,0,0.4347826086956521
9,219,0|1|2|3|4|6|7|8|9,1,0.18285714285714272
9,219,0|1|2|3|4|6|7|8|9,2,0.38926174496644295
9,219,0|1|2|3|4|6|7|8|9,3,-0.014184397163120588
9,219,0|1|2|3|4|6|7|8|9,4,0.38926174496644295
9,220,0|1|4|5|6|7|8|9|10,0,0.2909090909090909
9,220,0|1|4|5|6|7|8|9|10,1,0.2777777777777778
9,220,0|1|4|5|6|7|8|9|10,2,-0.054054054054053946
9,220,0|1|4|5|6|7|8|9|10,3,0.28220858895705525
9,220,0|1|4|5|6|7|8|9|10,4,0.4247787610619469
9,221,0|1|3|4|5|6|7|9|10,0,0.5411764705882353
9,221,0|1|3|4|5|6|7|9|10,1,0.4678362573099415
9,221,0|1|3|4|5|6|7|9|10,2,0.46153846153846156
9,221,0|1|3|4|5|6|7|9|10,3,0.5859872611464968
9,221,0|1|3|4|5|6|7|9|10,4,0.8311688311688312
9,222,0|1|2|3|4|5|7|8|10,0,0.45833333333333337
9,222,0|1|2|3|4|5|7|8|10,1,-0.04597701149425304
9,222,0|1|2|3|4|5|7|8|10,2,0.4678362573099415
9,222,0|1|2|3|4|5|7|8|10,3,-0.2297297297297296
9,222,0|1|2|3|4|5|7|8|10,4,0.5465116279069767
9,223,0|1|3|4|6|7|8|9|10,0,0.36585365853658547
9,223,0|1|3|4|6|7|8|9|10,1,0.42038216560509556
9,223,0|1|3|4|6|7|8|9|10,2,0.36969696969696964
9,223,0|1|3|4|6|7|8|9|10,3,0.34636871508379896
9,223,0|1|3|4|6|7|8|9|10,4,0.6012269938650306
9,224,0|1|2|3|4|5|6|8|9,0,0.3076923076923077
9,224,0|1|2|3|4|5|6|8|9,1,0.3076923076923077
9,224,0|1|2|3|4|5|6|8|9,2,0.09722222222222221
9,224,0|1|2|3|4|5|6|8|9,3,0.26415094339622636
9,224,0|1|2|3|4|5|6|8|9,4,0.2827586206896552
9,225,1|2|3|4|5|6|7|8|10,0,0.4247787610619469
9,225,1|2|3|4|5|6|7|8|10,1,0.6090225563909775
9,225,1|2|3|4|5|6|7|8|10,2,0.7194244604316546
9,225,1|2|3|4|5|6|7|8|10,3,0.6107784431137725
9,225,1|2|3|4|5|6|7|8|10,4,0.6388888888888888
9,226,0|2|3|4|5|6|7|9|10,0,0.38095238095238093
9,226,0|2|3|4|5|6|7|9|10,1,0.6198830409356725
9,226,0|2|3|4|5|6|7|9|10,2,0.7664670658682635
9,226,0|2|3|4|5|6|7|9|10,3,0.563758389261745
9,226,0|2|3|4|5|6|7|9|10,4,0.7692307692307692
9,227,1|2|3|4|5|6|7|8|10,0,0.4247787610619469
9,227,1|2|3|4|5|6|7|8|10,1,0.6090225563909775
9,227,1|2|3|4|5|6|7|8|10,2,0.7194244604316546
9,227,1|2|3|4|5|6|7|8|10,3,0.6107784431137725
9,227,1|2|3|4|5|6|7|8|10,4,0.6388888888888888
9,228,0|1|2|3|4|5|6|7|9,0,0.1216216216216216
9,228,0|1|2|3|4|5|6|7|9,1,0.4620689655172413
9,228,0|1|2|3|4|5|6|7|9,2,0.49612403100775193
9,228,0|1|2|3|4|5|6|7|9,3,-0.1142857142857141
9,228,0|1|2|3|4|5|6|7|9,4,0.3246753246753247
9,229,0|1|2|3|4|6|7|9|10,0,0.5617977528089888
9,229,0|1|2|3|4|6|7|9|10,1,0.4678362573099415
9,229,0|1|2|3|4|6|7|9|10,2,0.6687898089171975
9,229,0|1|2|3|4|6|7|9|10,3,0.20869565217391306
9,229,0|1|2|3|4|6|7|9|10,4,0.5357142857142857
9,230,0|1|2|4|5|6|8|9|10,0,0.5272727272727272
9,230,0|1|2|4|5|6|8|9|10,1,0.3846153846153846
9,230,0|1|2|4|5|6|8|9|10,2,0.07692307692307687
9,230,0|1|2|4|5|6|8|9|10,3,0.6107784431137725
9,230,0|1|2|4|5|6|8|9|10,4,0.5301204819277109
9,231,0|1|2|3|6|7|8|9|10,0,0.2251655629139072
9,231,0|1|2|3|6|7|8|9|10,1,0.09625668449197855
9,231,0|1|2|3|6|7|8|9|10,2,0.39534883720930225
9,231,0|1|2|3|6|7|8|9|10,3,0.3076923076923077
9,231,0|1|2|3|6|7|8|9|10,4,0.3500000000000001
9,232,0|1|2|3|4|5|6|9|10,0,0.5384615384615384
9,232,0|1|2|3|4|5|6|9|10,1,0.47398843930635837
9,232,0|1|2|3|4|5|6|9|10,2,0.515527950310559
9,232,0|1|2|3|4|5|6|9|10,3,0.22516556291390732
9,232,0|1|2|3|4|5|6|9|10,4,0.5384615384615384
9,233,0|1|2|3|4|5|7|8|9,0,0.23076923076923073
9,233,0|1|2|3|4|5|7|8|9,1,0.16374269005847952
9,233,0|1|2|3|4|5|7|8|9,2,0.4276729559748428
9,233,0|1|2|3|4|5|7|8|9,3,-0.29139072847682135
9,233,0|1|2|3|4|5|7|8|9,4,0.17341040462427737
9,234,0|1|2|4|5|7|8|9|10,0,0.6413793103448275
9,234,0|1|2|4|5|7|8|9|10,1,0.3973509933774835
9,234,0|1|2|4|5|7|8|9|10,2,0.1925465838509317
9,234,0|1|2|4|5|7|8|9|10,3,0.05454545454545445
9,234,0|1|2|4|5|7|8|9|10,4,0.2777777777777778
9,235,0|1|2|3|4|7|8|9|10,0,0.013793103448275779
9,235,0|1|2|3|4|7|8|9|10,1,-0.13422818791946312
9,235,0|1|2|3|4|7|8|9|10,2,0.5411764705882353
9,235,0|1|2|3|4|7|8|9|10,3,-0.09638554216867457
9,235,0|1|2|3|4|7|8|9|10,4,0.46153846153846156
9,236,1|3|4|5|6|7|8|9|10,0,0.3434343434343434
9,236,1|3|4|5|6|7|8|9|10,1,0.17721518987341767
9,236,1|3|4|5|6|7|8|9|10,2,0.4157303370786517
9,236,1|3|4|5|6|7|8|9|10,3,0.3434343434343434
9,236,1|3|4|5|6|7|8|9|10,4,0.7796610169491526
9,237,0|1|2|4|5|7|8|9|10,0,0.6413793103448275
9,237,0|1|2|4|5|7|8|9|10,1,0.3973509933774835
9,237,0|1|2|4|5|7|8|9|10,2,0.1925465838509317
9,237,0|1|2|4|5|7|8|9|10,3,0.05454545454545445
9,237,0|1|2|4|5|7|8|9|10,4,0.2777777777777778
9,238,0|1|2|3|4|5|6|8|9,0,0.3076923076923077
9,238,0|1|2|3|4|5|6|8|9,1,0.3076923076923077
9,238,0|1|2|3|4|5|6|8|9,2,0.09722222222222221
9,238,0|1|2|3|4|5|6|8|9,3,0.26415094339622636
9,238,0|1|2|3|4|5|6|8|9,4,0.2827586206896552
9,239,0|1|4|5|6|7|8|9|10,0,0.2909090909090909
9,239,0|1|4|5|6|7|8|9|10,1,0.2777777777777778
9,239,0|1|4|5|6|7|8|9|10,2,-0.054054054054053946
9,239,0|1|4|5|6|7|8|9|10,3,0.28220858895705525
9,239,0|1|4|5|6|7|8|9|10,4,0.4247787610619469
9,240,0|1|2|4|5|7|8|9|10,0,0.6413793103448275
9,240,0|1|2|4|5|7|8|9|10,1,0.3973509933774835
9,240,0|1|2|4|5|7|8|9|10,2,0.1925465838509317
9,240,0|1|2|4|5|7|8|9|10,3,0.05454545454545445
9,240,0|1|2|4|5|7|8|9|10,4,0.2777777777777778
9,241,0|1|2|3|5|7|8|9|10,0,-0.01298701298701288
9,241,0|1|2|3|5|7|8|9|10,1,-0.11920529801324498
9,241,0|1|2|3|5|7|8|9|10,2,0.28220858895705525
9,241,0|1|2|3|5|7|8|9|10,3,-0.18181818181818166
9,241,0|1|2|3|5|7|8|9|10,4,0.38926174496644295
9,242,0|1|2|3|4|5|6|8|10,0,0.12269938650306744
9,242,0|1|2|3|4|5|6|8|10,1,0.5465116279069767
9,242,0|1|2|3|4|5|6|8|10,2,0.45508982035928147
9,242,0|1|2|3|4|5|6|8|10,3,0.15217391304347827
9,242,0|1|2|3|4|5|6|8|10,4,0.46153846153846156
9,243,0|1|2|3|4|6|7|8|9,0,0.4347826086956521
9,243,0|1|2|3|4|6|7|8|9,1,0.18285714285714272
9,243,0|1|2|3|4|6|7|8|9,2,0.38926174496644295
9,243,0|1|2|3|4|6|7|8|9,3,-0.014184397163120588
9,243,0|1|2|3|4|6|7|8|9,4,0.38926174496644295
9,244,0|1|2|3|4|5|6|7|9,0,0.1216216216216216
9,244,0|1|2|3|4|5|6|7|9,1,0.4620689655172413
9,244,0|1|2|3|4|5|6|7|9,2,0.49612403100775193
9,244,0|1|2|3|4|5|6|7|9,3,-0.1142857142857141
9,244,0|1|2|3|4|5|6|7|9,4,0.3246753246753247
9,245,0|1|2|3|4|5|6|9|10,0,0.5384615384615384
9,245,0|1|2|3|4|5|6|9|10,1,0.47398843930635837
9,245,0|1|2|3|4|5|6|9|10,2,0.515527950310559
9,245,0|1|2|3|4|5|6|9|10,3,0.22516556291390732
9,245,0|1|2|3|4|5|6|9|10,4,0.5384615384615384
9,246,0|1|2|4|5|6|7|8|9,0,0.37349397590361455
9,246,0|1|2|4|5|6|7|8|9,1,0.5357142857142857
9,246,0|1|2|4|5|6|7|8|9,2,0.2909090909090909
9,246,0|1|2|4|5|6|7|8|9,3,0.6770186335403727
9,246,0|1|2|4|5|6|7|8|9,4,0.46153846153846156
9,247,0|1|2|3|4|5|6|7|9,0,0.1216216216216216
9,247,0|1|2|3|4|5|6|7|9,1,0.4620689655172413
9,247,0|1|2|3|4|5|6|7|9,2,0.49612403100775193
9,247,0|1|2|3|4|5|6|7|9,3,-0.1142857142857141
9,247,0|1|2|3|4|5|6|7|9,4,0.3246753246753247
9,248,0|2|3|4|5|6|8|9|10,0,0.17021276595744683
9,248,0|2|3|4|5|6|8|9|10,1,0.28220858895705536
9,248,0|2|3|4|5|6|8|9|10,2,0.5465116279069767
9,248,0|2|3|4|5|6|8|9|10,3,0.21212121212121204
9,248,0|2|3|4|5|6|8|9|10,4,0.7692307692307692
9,249,1|2|3|4|5|6|8|9|10,0,0.654867256637168
9,249,1|2|3|4|5|6|8|9|10,1,0.3553719008264463
9,249,1|2|3|4|5|6|8|9|10,2,0.7234042553191489
9,249,1|2|3|4|5|6|8|9|10,3,0.7607361963190185
9,249,1|2|3|4|5|6|8|9|10,4,0.8311688311688312
9,250,0|1|3|4|5|6|7|8|9,0,0.0714285714285714
9,250,0|1|3|4|5|6|7|8|9,1,0.45508982035928147
9,250,0|1|3|4|5|6|7|8|9,2,0.5384615384615384
9,250,0|1|3|4|5|6|7|8|9,3,0.44171779141104295
9,250,0|1|3|4|5|6|7|8|9,4,0.23529411764705876
9,251,0|1|2|3|4|5|6|9|10,0,0.5384615384615384
9,251,0|1|2|3|4|5|6|9|10,1,0.47398843930635837
9,251,0|1|2|3|4|5|6|9|10,2,0.515527950310559
9,251,0|1|2|3|4|5|6|9|10,3,0.22516556291390732
9,251,0|1|2|3|4|5|6|9|10,4,0.5384615384615384
9,252,0|1|2|3|4|7|8|9|10,0,0.013793103448275779
9,252,0|1|2|3|4|7|8|9|10,1,-0.13422818791946312
9,252,0|1|2|3|4|7|8|9|10,2,0.5411764705882353
9,252,0|1|2|3|4|7|8|9|10,3,-0.09638554216867457
9,252,0|1|2|3|4|7|8|9|10,4,0.46153846153846156
9,253,0|1|2|5|6|7|8|9|10,0,0.1925465838509317
9,253,0|1|2|5|6|7|8|9|10,1,0.15384615384615385
9,253,0|1|2|5|6|7|8|9|10,2,0.1333333333333333
9,253,0|1|2|5|6|7|8|9|10,3,0.1925465838509317
9,253,0|1|2|5|6|7|8|9|10,4,0.14049586776859513
9,254,0|3|4|5|6|7|8|9|10,0,0.193103448275862
9,254,0|3|4|5|6|7|8|9|10,1,0.3580246913580246
9,254,0|3|4|5|6|7|8|9|10,2,0.5911949685534591
9,254,0|3|4|5|6|7|8|9|10,3,0.025000000000000022
9,254,0|3|4|5|6|7|8|9|10,4,0.49612403100775193
9,255,0|1|2|4|5|6|7|8|10,0,0.6107784431137725
9,255,0|1|2|4|5|6|7|8|10,1,0.6107784431137725
9,255,0|1|2|4|5|6|7|8|10,2,0.23076923076923073
9,255,0|1|2|4|5|6|7|8|10,3,0.6770186335403727
9,255,0|1|2|4|5|6|7|8|10,4,0.675
9,256,0|1|2|3|4|6|7|8|9,0,0.4347826086956521
9,256,0|1|2|3|4|6|7|8|9,1,0.18285714285714272
9,256,0|1|2|3|4|6|7|8|9,2,0.38926174496644295
9,256,0|1|2|3|4|6|7|8|9,3,-0.014184397163120588
9,256,0|1|2|3|4|6|7|8|9,4,0.38926174496644295
9,257,1|2|3|5|6|7|8|9|10,0,0.5047619047619047
9,257,1|2|3|5|6|7|8|9|10,1,0.1937984496124031
9,257,1|2|3|5|6|7|8|9|10,2,0.26415094339622636
9,257,1|2|3|5|6|7|8|9|10,3,0.4135338345864661
9,257,1|2|3|5|6|7|8|9|10,4,0.24637681159420288
9,258,0|1|2|3|5|6|8|9|10,0,0.49350649350649356
9,258,0|1|2|3|5|6|8|9|10,1,-0.19631901840490773
9,258,0|1|2|3|5|6|8|9|10,2,0.39534883720930225
9,258,0|1|2|3|5|6|8|9|10,3,0.49350649350649356
9,258,0|1|2|3|5|6|8|9|10,4,0.35403726708074534
9,259,0|1|3|4|6|7|8|9|10,0,0.36585365853658547
9,259,0|1|3|4|6|7|8|9|10,1,0.42038216560509556
9,259,0|1|3|4|6|7|8|9|10,2,0.36969696969696964
9,259,0|1|3|4|6|7|8|9|10,3,0.34636871508379896
9,259,0|1|3|4|6|7|8|9|10,4,0.6012269938650306
9,260,0|1|2|3|4|7|8|9|10,0,0.013793103448275779
9,260,0|1|2|3|4|7|8|9|10,1,-0.13422818791946312
9,260,0|1|2|3|4|7|8|9|10,2,0.5411764705882353
9,260,0|1|2|3|4|7|8|9|10,3,-0.09638554216867457
9,260,0|1|2|3|4|7|8|9|10,4,0.46153846153846156
9,261,0|1|2|3|5|6|7|8|10,0,0.1875
9,261,0|1|2|3|5|6|7|8|10,1,0.18285714285714272
9,261,0|1|2|3|5|6|7|8|10,2,0.22619047619047616
9,261,0|1|2|3|5|6|7|8|10,3,0.025000000000000022
9,261,0|1|2|3|5|6|7|8|10,4,0.35403726708074534
9,262,0|1|2|3|5|6|8|9|10,0,0.49350649350649356
9,262,0|1|2|3|5|6|8|9|10,1,-0.19631901840490773
9,262,0|1|2|3|5|6|8|9|10,2,0.39534883720930225
9,262,0|1|2|3|5|6|8|9|10,3,0.49350649350649356
9,262,0|1|2|3|5|6|8|9|10,4,0.35403726708074534
9,263,0|1|2|3|4|6|7|9|10,0,0.5617977528089888
9,263,0|1|2|3|4|6|7|9|10,1,0.4678362573099415
9,263,0|1|2|3|4|6|7|9|10,2,0.6687898089171975
9,263,0|1|2|3|4|6|7|9|10,3,0.20869565217391306
9,263,0|1|2|3|4|6|7|9|10,4,0.5357142857142857
9,264,0|1|2|4|5|6|7|9|10,0,-0.19631901840490773
9,264,0|1|2|4|5|6|7|9|10,1,0.07692307692307687
9,264,0|1|2|4|5|6|7|9|10,2,0.3157894736842105
9,264,0|1|2|4|5|6|7|9|10,3,0.47398843930635837
9,264,0|1|2|4|5|6|7|9|10,4,0.7515923566878981
9,265,0|1|2|3|4|5|7|8|9,0,0.23076923076923073
9,265,0|1|2|3|4|5|7|8|9,1,0.16374269005847952
9,265,0|1|2|3|4|5|7|8|9,2,0.4276729559748428
9,265,0|1|2|3|4|5|7|8|9,3,-0.29139072847682135
9,265,0|1|2|3|4|5|7|8|9,4,0.17341040462427737
9,266,0|1|2|3|4|5|6|7|9,0,0.1216216216216216
9,266,0|1|2|3|4|5|6|7|9,1,0.4620689655172413
9,266,0|1|2|3|4|5|6|7|9,2,0.49612403100775193
9,266,0|1|2|3|4|5|6|7|9,3,-0.1142857142857141
9,266,0|1|2|3|4|5|6|7|9,4,0.3246753246753247
9,267,0|1|2|3|4|5|7|9|10,0,0.6107784431137725
9,267,0|1|2|3|4|5|7|9|10,1,0.2696629213483147
9,267,0|1|2|3|4|5|7|9|10,2,0.7664670658682635
