# of predictors,i,predictors,fold,balanced_accuracy
6,103,0|1|3|6|9|10,0,0.641025641025641
6,103,0|1|3|6|9|10,1,0.6357142857142857
6,103,0|1|3|6|9|10,2,0.6952380952380952
6,103,0|1|3|6|9|10,3,0.587737843551797
6,103,0|1|3|6|9|10,4,0.8117760617760618
6,104,0|3|6|8|9|10,0,0.6559196617336152
6,104,0|3|6|8|9|10,1,0.7
6,104,0|3|6|8|9|10,2,0.685672514619883
6,104,0|3|6|8|9|10,3,0.5124521072796935
6,104,0|3|6|8|9|10,4,0.8525641025641026
6,105,4|5|6|8|9|10,0,0.6699134199134199
6,105,4|5|6|8|9|10,1,0.7015306122448979
6,105,4|5|6|8|9|10,2,0.6453488372093024
6,105,4|5|6|8|9|10,3,0.6217948717948718
6,105,4|5|6|8|9|10,4,0.74822695035461
6,106,0|1|3|4|5|6,0,0.7372159090909092
6,106,0|1|3|4|5|6,1,0.6571428571428571
6,106,0|1|3|4|5|6,2,0.75
6,106,0|1|3|4|5|6,3,0.6353427895981087
6,106,0|1|3|4|5|6,4,0.7755791505791505
6,107,3|4|6|7|8|9,0,0.6611111111111111
6,107,3|4|6|7|8|9,1,0.6495859213250518
6,107,3|4|6|7|8|9,2,0.6819923371647509
6,107,3|4|6|7|8|9,3,0.6110056925996206
6,107,3|4|6|7|8|9,4,0.8141025641025641
6,108,1|2|3|4|6|10,0,0.6138888888888889
6,108,1|2|3|4|6|10,1,0.6987179487179487
6,108,1|2|3|4|6|10,2,0.6992337164750958
6,108,1|2|3|4|6|10,3,0.61892177589852
6,108,1|2|3|4|6|10,4,0.6452380952380952
6,109,1|2|5|6|7|8,0,0.6905487804878049
6,109,1|2|5|6|7|8,1,0.689176245210728
6,109,1|2|5|6|7|8,2,0.6613984674329503
6,109,1|2|5|6|7|8,3,0.662405303030303
6,109,1|2|5|6|7|8,4,0.7566056910569106
6,110,2|3|4|7|9|10,0,0.7573529411764706
6,110,2|3|4|7|9|10,1,0.7537878787878788
6,110,2|3|4|7|9|10,2,0.8045808966861598
6,110,2|3|4|7|9|10,3,0.6888045540796963
6,110,2|3|4|7|9|10,4,0.7925
6,111,0|1|2|3|5|8,0,0.6217948717948718
6,111,0|1|2|3|5|8,1,0.6331417624521073
6,111,0|1|2|3|5|8,2,0.6470306513409961
6,111,0|1|2|3|5|8,3,0.5610766045548654
6,111,0|1|2|3|5|8,4,0.764367816091954
6,112,0|2|3|5|8|9,0,0.5575
6,112,0|2|3|5|8|9,1,0.608974358974359
6,112,0|2|3|5|8|9,2,0.6944971537001898
6,112,0|2|3|5|8|9,3,0.5883204633204633
6,112,0|2|3|5|8|9,4,0.7556818181818181
6,113,0|1|4|6|9|10,0,0.5648148148148149
6,113,0|1|4|6|9|10,1,0.6778752436647173
6,113,0|1|4|6|9|10,2,0.6622390891840607
6,113,0|1|4|6|9|10,3,0.6097308488612836
6,113,0|1|4|6|9|10,4,0.8469785575048733
6,114,0|1|2|4|5|9,0,0.6285714285714286
6,114,0|1|2|4|5|9,1,0.6727799227799228
6,114,0|1|2|4|5|9,2,0.6569200779727096
6,114,0|1|2|4|5|9,3,0.5634249471458774
6,114,0|1|2|4|5|9,4,0.6328273244781784
6,115,3|4|5|8|9|10,0,0.6648936170212766
6,115,3|4|5|8|9|10,1,0.7211538461538463
6,115,3|4|5|8|9|10,2,0.6992753623188406
6,115,3|4|5|8|9|10,3,0.6281676413255362
6,115,3|4|5|8|9|10,4,0.8171247357293869
6,116,1|2|4|7|8|10,0,0.6173469387755102
6,116,1|2|4|7|8|10,1,0.696969696969697
6,116,1|2|4|7|8|10,2,0.7275
6,116,1|2|4|7|8|10,3,0.6136363636363636
6,116,1|2|4|7|8|10,4,0.8100414078674948
6,117,1|4|5|6|7|10,0,0.6575
6,117,1|4|5|6|7|10,1,0.677536231884058
6,117,1|4|5|6|7|10,2,0.6988304093567251
6,117,1|4|5|6|7|10,3,0.7694128787878788
6,117,1|4|5|6|7|10,4,0.8388888888888889
6,118,1|2|3|5|6|7,0,0.6602564102564102
6,118,1|2|3|5|6|7,1,0.6581439393939394
6,118,1|2|3|5|6|7,2,0.7864583333333333
6,118,1|2|3|5|6|7,3,0.6730769230769231
6,118,1|2|3|5|6|7,4,0.7476053639846744
6,119,0|2|5|7|9|10,0,0.4935897435897436
6,119,0|2|5|7|9|10,1,0.5705128205128205
6,119,0|2|5|7|9|10,2,0.6452380952380952
6,119,0|2|5|7|9|10,3,0.6257115749525617
6,119,0|2|5|7|9|10,4,0.8493788819875776
6,120,0|2|4|5|8|9,0,0.6474358974358974
6,120,0|2|4|5|8|9,1,0.5900621118012422
6,120,0|2|4|5|8|9,2,0.6976190476190476
6,120,0|2|4|5|8|9,3,0.6235632183908046
6,120,0|2|4|5|8|9,4,0.6761363636363636
6,121,0|2|5|7|9|10,0,0.4935897435897436
6,121,0|2|5|7|9|10,1,0.5705128205128205
6,121,0|2|5|7|9|10,2,0.6452380952380952
6,121,0|2|5|7|9|10,3,0.6257115749525617
6,121,0|2|5|7|9|10,4,0.8493788819875776
6,122,0|1|4|6|9|10,0,0.5648148148148149
6,122,0|1|4|6|9|10,1,0.6778752436647173
6,122,0|1|4|6|9|10,2,0.6622390891840607
6,122,0|1|4|6|9|10,3,0.6097308488612836
6,122,0|1|4|6|9|10,4,0.8469785575048733
6,123,0|3|7|8|9|10,0,0.6138888888888889
6,123,0|3|7|8|9|10,1,0.6516563146997929
6,123,0|3|7|8|9|10,2,0.77046783625731
6,123,0|3|7|8|9|10,3,0.631155303030303
6,123,0|3|7|8|9|10,4,0.7845528455284553
6,124,0|2|4|5|7|9,0,0.6609195402298851
6,124,0|2|4|5|7|9,1,0.5672514619883041
6,124,0|2|4|5|7|9,2,0.7124756335282652
6,124,0|2|4|5|7|9,3,0.5536062378167641
6,124,0|2|4|5|7|9,4,0.6593927893738141
6,125,1|2|3|4|5|8,0,0.6834415584415584
6,125,1|2|3|4|5|8,1,0.7811839323467231
6,125,1|2|3|4|5|8,2,0.7528409090909092
6,125,1|2|3|4|5|8,3,0.7138030888030888
6,125,1|2|3|4|5|8,4,0.7864583333333333
6,126,0|4|6|8|9|10,0,0.6516563146997929
6,126,0|4|6|8|9|10,1,0.7468287526427061
6,126,0|4|6|8|9|10,2,0.6414092664092663
6,126,0|4|6|8|9|10,3,0.5428571428571429
6,126,0|4|6|8|9|10,4,0.87
6,127,0|3|7|8|9|10,0,0.6138888888888889
6,127,0|3|7|8|9|10,1,0.6516563146997929
6,127,0|3|7|8|9|10,2,0.77046783625731
6,127,0|3|7|8|9|10,3,0.631155303030303
6,127,0|3|7|8|9|10,4,0.7845528455284553
6,128,1|2|3|5|9|10,0,0.6834415584415584
6,128,1|2|3|5|9|10,1,0.7386128364389234
6,128,1|2|3|5|9|10,2,0.755
6,128,1|2|3|5|9|10,3,0.7571428571428571
6,128,1|2|3|5|9|10,4,0.7357723577235773
6,129,1|2|5|6|7|8,0,0.6905487804878049
6,129,1|2|5|6|7|8,1,0.689176245210728
6,129,1|2|5|6|7|8,2,0.6613984674329503
6,129,1|2|5|6|7|8,3,0.662405303030303
6,129,1|2|5|6|7|8,4,0.7566056910569106
6,130,1|3|6|7|9|10,0,0.670995670995671
6,130,1|3|6|7|9|10,1,0.6510721247563352
6,130,1|3|6|7|9|10,2,0.782520325203252
6,130,1|3|6|7|9|10,3,0.7561669829222011
6,130,1|3|6|7|9|10,4,0.7972222222222223
6,131,0|1|4|7|8|9,0,0.7075
6,131,0|1|4|7|8|9,1,0.6666666666666667
6,131,0|1|4|7|8|9,2,0.6959203036053131
6,131,0|1|4|7|8|9,3,0.5742337164750958
6,131,0|1|4|7|8|9,4,0.7370689655172413
6,132,1|2|3|4|6|9,0,0.7463768115942029
6,132,1|2|3|4|6|9,1,0.7476053639846744
6,132,1|2|3|4|6|9,2,0.7083333333333333
6,132,1|2|3|4|6|9,3,0.6670190274841438
6,132,1|2|3|4|6|9,4,0.7689393939393939
6,133,1|2|3|4|6|9,0,0.7463768115942029
6,133,1|2|3|4|6|9,1,0.7476053639846744
6,133,1|2|3|4|6|9,2,0.7083333333333333
6,133,1|2|3|4|6|9,3,0.6670190274841438
6,133,1|2|3|4|6|9,4,0.7689393939393939
6,134,0|2|5|7|8|10,0,0.6242236024844721
6,134,0|2|5|7|8|10,1,0.6244918699186992
6,134,0|2|5|7|8|10,2,0.6886973180076628
6,134,0|2|5|7|8|10,3,0.6178977272727273
6,134,0|2|5|7|8|10,4,0.8470528455284553
6,135,1|3|5|7|9|10,0,0.7135306553911205
6,135,1|3|5|7|9|10,1,0.6908033826638478
6,135,1|3|5|7|9|10,2,0.7530487804878049
6,135,1|3|5|7|9|10,3,0.6666666666666666
6,135,1|3|5|7|9|10,4,0.8278032036613272
6,136,4|5|6|8|9|10,0,0.6699134199134199
6,136,4|5|6|8|9|10,1,0.7015306122448979
6,136,4|5|6|8|9|10,2,0.6453488372093024
6,136,4|5|6|8|9|10,3,0.6217948717948718
6,136,4|5|6|8|9|10,4,0.74822695035461
6,137,1|2|3|5|6|8,0,0.6972049689440993
6,137,1|2|3|5|6|8,1,0.6061776061776062
6,137,1|2|3|5|6|8,2,0.7357142857142858
6,137,1|2|3|5|6|8,3,0.7224903474903475
6,137,1|2|3|5|6|8,4,0.8261904761904761
6,138,0|2|3|4|5|9,0,0.6013513513513513
6,138,0|2|3|4|5|9,1,0.6666666666666667
6,138,0|2|3|4|5|9,2,0.7243589743589743
6,138,0|2|3|4|5|9,3,0.5079281183932347
6,138,0|2|3|4|5|9,4,0.7258687258687259
6,139,0|1|2|3|4|5,0,0.6230842911877394
6,139,0|1|2|3|4|5,1,0.6503831417624522
6,139,0|1|2|3|4|5,2,0.7007113821138211
6,139,0|1|2|3|4|5,3,0.4215686274509804
6,139,0|1|2|3|4|5,4,0.6475
6,140,0|1|3|5|6|10,0,0.6431992337164751
6,140,0|1|3|5|6|10,1,0.7059386973180077
6,140,0|1|3|5|6|10,2,0.7220643939393939
6,140,0|1|3|5|6|10,3,0.622093023255814
6,140,0|1|3|5|6|10,4,0.7476053639846744
6,141,0|2|3|5|6|10,0,0.5331384015594541
6,141,0|2|3|5|6|10,1,0.7059386973180077
6,141,0|2|3|5|6|10,2,0.8011363636363636
6,141,0|2|3|5|6|10,3,0.5761099365750528
6,141,0|2|3|5|6|10,4,0.7490512333965844
6,142,0|3|5|6|8|10,0,0.67
6,142,0|3|5|6|8|10,1,0.6122967479674797
6,142,0|3|5|6|8|10,2,0.7887931034482758
6,142,0|3|5|6|8|10,3,0.5162835249042146
6,142,0|3|5|6|8|10,4,0.8021442495126705
6,143,0|2|3|5|8|10,0,0.6226215644820295
6,143,0|2|3|5|8|10,1,0.6061076604554865
6,143,0|2|3|5|8|10,2,0.7380952380952381
6,143,0|2|3|5|8|10,3,0.6153474903474904
6,143,0|2|3|5|8|10,4,0.780952380952381
6,144,1|5|6|7|8|10,0,0.7373150105708246
6,144,1|5|6|7|8|10,1,0.6438923395445135
6,144,1|5|6|7|8|10,2,0.6791754756871036
6,144,1|5|6|7|8|10,3,0.6861598440545809
6,144,1|5|6|7|8|10,4,0.8042091836734694
6,145,0|5|6|7|8|10,0,0.7564102564102564
6,145,0|5|6|7|8|10,1,0.64
6,145,0|5|6|7|8|10,2,0.6418918918918919
6,145,0|5|6|7|8|10,3,0.5341555977229602
6,145,0|5|6|7|8|10,4,0.731060606060606
6,146,3|5|6|7|8|10,0,0.5777777777777778
6,146,3|5|6|7|8|10,1,0.5892857142857143
6,146,3|5|6|7|8|10,2,0.7763975155279503
6,146,3|5|6|7|8|10,3,0.6203703703703703
6,146,3|5|6|7|8|10,4,0.7986270022883295
6,147,2|3|4|6|8|10,0,0.5886479591836735
6,147,2|3|4|6|8|10,1,0.7072510822510822
6,147,2|3|4|6|8|10,2,0.7243589743589743
6,147,2|3|4|6|8|10,3,0.5986590038314177
6,147,2|3|4|6|8|10,4,0.803088803088803
6,148,0|4|6|7|8|9,0,0.641025641025641
6,148,0|4|6|7|8|9,1,0.6939571150097466
6,148,0|4|6|7|8|9,2,0.6503795066413662
6,148,0|4|6|7|8|9,3,0.611904761904762
6,148,0|4|6|7|8|9,4,0.7538610038610039
6,149,1|2|3|7|8|9,0,0.66725768321513
6,149,1|2|3|7|8|9,1,0.6695906432748537
6,149,1|2|3|7|8|9,2,0.7490347490347491
6,149,1|2|3|7|8|9,3,0.6633522727272727
6,149,1|2|3|7|8|9,4,0.7358674463937622
6,150,0|1|3|6|8|10,0,0.536231884057971
6,150,0|1|3|6|8|10,1,0.6245173745173745
6,150,0|1|3|6|8|10,2,0.664272030651341
6,150,0|1|3|6|8|10,3,0.6316056910569106
6,150,0|1|3|6|8|10,4,0.8098659003831418
6,151,1|2|5|6|9|10,0,0.6209349593495935
6,151,1|2|5|6|9|10,1,0.641025641025641
6,151,1|2|5|6|9|10,2,0.6661585365853658
6,151,1|2|5|6|9|10,3,0.7400379506641366
6,151,1|2|5|6|9|10,4,0.7611111111111111
6,152,0|1|6|8|9|10,0,0.6158536585365854
6,152,0|1|6|8|9|10,1,0.648635477582846
6,152,0|1|6|8|9|10,2,0.7051282051282052
6,152,0|1|6|8|9|10,3,0.6408045977011494
6,152,0|1|6|8|9|10,4,0.7246376811594203
6,153,0|3|4|5|6|7,0,0.6726755218216318
6,153,0|3|4|5|6|7,1,0.7504789272030651
6,153,0|3|4|5|6|7,2,0.7250000000000001
6,153,0|3|4|5|6|7,3,0.6200828157349896
6,153,0|3|4|5|6|7,4,0.7561669829222011
6,154,1|3|4|7|8|9,0,0.6807780320366132
6,154,1|3|4|7|8|9,1,0.6680761099365751
6,154,1|3|4|7|8|9,2,0.7787356321839081
6,154,1|3|4|7|8|9,3,0.6444128787878788
6,154,1|3|4|7|8|9,4,0.7543859649122806
6,155,0|1|2|5|7|9,0,0.6166666666666667
6,155,0|1|2|5|7|9,1,0.6609848484848485
6,155,0|1|2|5|7|9,2,0.5847701149425287
6,155,0|1|2|5|7|9,3,0.5448717948717949
6,155,0|1|2|5|7|9,4,0.7265325670498084
6,156,1|2|4|6|7|9,0,0.806910569105691
6,156,1|2|4|6|7|9,1,0.7452380952380953
6,156,1|2|4|6|7|9,2,0.7523674242424243
6,156,1|2|4|6|7|9,3,0.6652046783625731
6,156,1|2|4|6|7|9,4,0.8338206627680311
6,157,2|4|5|6|7|9,0,0.8333333333333333
6,157,2|4|5|6|7|9,1,0.6346153846153846
6,157,2|4|5|6|7|9,2,0.7220643939393939
6,157,2|4|5|6|7|9,3,0.662405303030303
6,157,2|4|5|6|7|9,4,0.8075
6,158,0|2|4|5|8|9,0,0.6474358974358974
6,158,0|2|4|5|8|9,1,0.5900621118012422
6,158,0|2|4|5|8|9,2,0.6976190476190476
6,158,0|2|4|5|8|9,3,0.6235632183908046
6,158,0|2|4|5|8|9,4,0.6761363636363636
6,159,2|3|4|6|9|10,0,0.7814645308924485
6,159,2|3|4|6|9|10,1,0.7505175983436853
6,159,2|3|4|6|9|10,2,0.7651072124756335
6,159,2|3|4|6|9|10,3,0.6228070175438596
6,159,2|3|4|6|9|10,4,0.8284600389863548
6,160,0|1|4|5|6|8,0,0.6738095238095239
6,160,0|1|4|5|6|8,1,0.6700779727095516
6,160,0|1|4|5|6|8,2,0.7126436781609196
6,160,0|1|4|5|6|8,3,0.655
6,160,0|1|4|5|6|8,4,0.7069128787878788
6,161,1|2|3|6|7|8,0,0.6333333333333333
6,161,1|2|3|6|7|8,1,0.5863377609108159
6,161,1|2|3|6|7|8,2,0.7523809523809524
6,161,1|2|3|6|7|8,3,0.6814671814671815
6,161,1|2|3|6|7|8,4,0.7648467432950192
6,162,0|1|4|7|8|9,0,0.7075
6,162,0|1|4|7|8|9,1,0.6666666666666667
6,162,0|1|4|7|8|9,2,0.6959203036053131
6,162,0|1|4|7|8|9,3,0.5742337164750958
6,162,0|1|4|7|8|9,4,0.7370689655172413
6,163,1|5|7|8|9|10,0,0.5972222222222222
6,163,1|5|7|8|9|10,1,0.6762013729977117
6,163,1|5|7|8|9|10,2,0.6
6,163,1|5|7|8|9|10,3,0.6061076604554865
6,163,1|5|7|8|9|10,4,0.7359943977591037
6,164,1|2|3|5|6|7,0,0.6602564102564102
6,164,1|2|3|5|6|7,1,0.6581439393939394
6,164,1|2|3|5|6|7,2,0.7864583333333333
6,164,1|2|3|5|6|7,3,0.6730769230769231
6,164,1|2|3|5|6|7,4,0.7476053639846744
6,165,0|1|2|4|6|9,0,0.7092911877394636
6,165,0|1|2|4|6|9,1,0.6633522727272727
6,165,0|1|2|4|6|9,2,0.7573099415204678
6,165,0|1|2|4|6|9,3,0.6034278959810875
6,165,0|1|2|4|6|9,4,0.7333333333333334
6,166,1|2|3|7|8|10,0,0.6599999999999999
6,166,1|2|3|7|8|10,1,0.6402439024390244
6,166,1|2|3|7|8|10,2,0.744410569105691
6,166,1|2|3|7|8|10,3,0.7400568181818181
6,166,1|2|3|7|8|10,4,0.8262195121951219
6,167,2|4|5|7|8|9,0,0.7083333333333333
6,167,2|4|5|7|8|9,1,0.7194444444444444
6,167,2|4|5|7|8|9,2,0.7409003831417624
6,167,2|4|5|7|8|9,3,0.6837231968810916
6,167,2|4|5|7|8|9,4,0.7149390243902439
6,168,0|3|4|5|9|10,0,0.6858974358974359
6,168,0|3|4|5|9|10,1,0.6888888888888889
6,168,0|3|4|5|9|10,2,0.7069128787878788
6,168,0|3|4|5|9|10,3,0.6593567251461989
6,168,0|3|4|5|9|10,4,0.8170498084291188
6,169,1|3|4|5|6|8,0,0.6488821138211383
6,169,1|3|4|5|6|8,1,0.7406832298136645
6,169,1|3|4|5|6|8,2,0.7357685009487666
6,169,1|3|4|5|6|8,3,0.7337164750957854
6,169,1|3|4|5|6|8,4,0.7952380952380952
6,170,0|3|6|8|9|10,0,0.6559196617336152
6,170,0|3|6|8|9|10,1,0.7
6,170,0|3|6|8|9|10,2,0.685672514619883
6,170,0|3|6|8|9|10,3,0.5124521072796935
6,170,0|3|6|8|9|10,4,0.8525641025641026
6,171,1|2|3|5|6|8,0,0.6972049689440993
6,171,1|2|3|5|6|8,1,0.6061776061776062
6,171,1|2|3|5|6|8,2,0.7357142857142858
6,171,1|2|3|5|6|8,3,0.7224903474903475
6,171,1|2|3|5|6|8,4,0.8261904761904761
6,172,0|4|5|6|8|10,0,0.5769230769230769
6,172,0|4|5|6|8|10,1,0.7332251082251082
6,172,0|4|5|6|8|10,2,0.6833333333333333
6,172,0|4|5|6|8|10,3,0.6261904761904762
6,172,0|4|5|6|8|10,4,0.7307692307692308
6,173,1|2|5|6|7|8,0,0.6905487804878049
6,173,1|2|5|6|7|8,1,0.689176245210728
6,173,1|2|5|6|7|8,2,0.6613984674329503
6,173,1|2|5|6|7|8,3,0.662405303030303
6,173,1|2|5|6|7|8,4,0.7566056910569106
6,174,0|2|4|6|8|10,0,0.5724101479915433
6,174,0|2|4|6|8|10,1,0.6575
6,174,0|2|4|6|8|10,2,0.6902277039848197
6,174,0|2|4|6|8|10,3,0.525
6,174,0|2|4|6|8|10,4,0.7452380952380953
6,175,2|3|4|5|7|10,0,0.7472222222222222
6,175,2|3|4|5|7|10,1,0.7666666666666666
6,175,2|3|4|5|7|10,2,0.7998084291187739
6,175,2|3|4|5|7|10,3,0.7006641366223909
6,175,2|3|4|5|7|10,4,0.8461538461538463
6,176,0|1|3|5|8|10,0,0.6438008130081301
6,176,0|1|3|5|8|10,1,0.6138716356107661
6,176,0|1|3|5|8|10,2,0.7993295019157088
6,176,0|1|3|5|8|10,3,0.5434362934362934
6,176,0|1|3|5|8|10,4,0.7398648648648649
6,177,0|1|3|4|5|10,0,0.6837231968810916
6,177,0|1|3|4|5|10,1,0.639751552795031
6,177,0|1|3|4|5|10,2,0.7428842504743833
6,177,0|1|3|4|5|10,3,0.5866807610993657
6,177,0|1|3|4|5|10,4,0.7523674242424243
6,178,1|2|3|7|9|10,0,0.7015366430260047
6,178,1|2|3|7|9|10,1,0.6923076923076923
6,178,1|2|3|7|9|10,2,0.8
6,178,1|2|3|7|9|10,3,0.7285714285714286
6,178,1|2|3|7|9|10,4,0.7883022774327122
6,179,2|5|7|8|9|10,0,0.6199763593380615
6,179,2|5|7|8|9|10,1,0.6281464530892449
6,179,2|5|7|8|9|10,2,0.6731601731601732
6,179,2|5|7|8|9|10,3,0.6770186335403727
6,179,2|5|7|8|9|10,4,0.7940051020408163
6,180,1|2|5|6|8|9,0,0.7774390243902439
6,180,1|2|5|6|8|9,1,0.5984405458089669
6,180,1|2|5|6|8|9,2,0.6754385964912281
6,180,1|2|5|6|8|9,3,0.6775568181818181
6,180,1|2|5|6|8|9,4,0.7357723577235773
6,181,1|3|5|6|7|8,0,0.7027439024390244
6,181,1|3|5|6|7|8,1,0.6564327485380117
6,181,1|3|5|6|7|8,2,0.7303639846743295
6,181,1|3|5|6|7|8,3,0.7395833333333333
6,181,1|3|5|6|7|8,4,0.745
6,182,1|2|4|7|9|10,0,0.6727688787185355
6,182,1|2|4|7|9|10,1,0.6853002070393375
6,182,1|2|4|7|9|10,2,0.7371794871794872
6,182,1|2|4|7|9|10,3,0.6930740037950665
6,182,1|2|4|7|9|10,4,0.7706131078224101
6,183,2|3|6|8|9|10,0,0.7321428571428572
6,183,2|3|6|8|9|10,1,0.6004140786749482
6,183,2|3|6|8|9|10,2,0.6791754756871036
6,183,2|3|6|8|9|10,3,0.631155303030303
6,183,2|3|6|8|9|10,4,0.8633540372670807
6,184,2|4|6|7|8|10,0,0.6605392156862745
6,184,2|4|6|7|8|10,1,0.6686046511627908
6,184,2|4|6|7|8|10,2,0.8049999999999999
6,184,2|4|6|7|8|10,3,0.5550284629981025
6,184,2|4|6|7|8|10,4,0.885306553911205
6,185,1|2|3|5|6|7,0,0.6602564102564102
6,185,1|2|3|5|6|7,1,0.6581439393939394
6,185,1|2|3|5|6|7,2,0.7864583333333333
6,185,1|2|3|5|6|7,3,0.6730769230769231
6,185,1|2|3|5|6|7,4,0.7476053639846744
6,186,1|5|6|8|9|10,0,0.6580338266384778
6,186,1|5|6|8|9|10,1,0.6233766233766234
6,186,1|5|6|8|9|10,2,0.6527777777777778
6,186,1|5|6|8|9|10,3,0.7124756335282652
6,186,1|5|6|8|9|10,4,0.8144132653061225
6,187,0|1|3|4|8|10,0,0.574134199134199
6,187,0|1|3|4|8|10,1,0.6902748414376321
6,187,0|1|3|4|8|10,2,0.6432637571157496
6,187,0|1|3|4|8|10,3,0.6417682926829269
6,187,0|1|3|4|8|10,4,0.8129734848484849
6,188,1|3|4|5|8|10,0,0.7551487414187643
6,188,1|3|4|5|8|10,1,0.7315051020408163
6,188,1|3|4|5|8|10,2,0.7525
6,188,1|3|4|5|8|10,3,0.7395833333333333
6,188,1|3|4|5|8|10,4,0.8500000000000001
6,189,0|2|3|5|6|9,0,0.6071428571428572
6,189,0|2|3|5|6|9,1,0.6751893939393939
6,189,0|2|3|5|6|9,2,0.6949806949806949
6,189,0|2|3|5|6|9,3,0.7135306553911205
6,189,0|2|3|5|6|9,4,0.7267552182163188
6,190,4|5|6|7|8|9,0,0.6697154471544715
6,190,4|5|6|7|8|9,1,0.722943722943723
6,190,4|5|6|7|8|9,2,0.6283783783783784
6,190,4|5|6|7|8|9,3,0.641025641025641
6,190,4|5|6|7|8|9,4,0.7754329004329004
6,191,2|3|4|5|7|10,0,0.7472222222222222
6,191,2|3|4|5|7|10,1,0.7666666666666666
6,191,2|3|4|5|7|10,2,0.7998084291187739
6,191,2|3|4|5|7|10,3,0.7006641366223909
6,191,2|3|4|5|7|10,4,0.8461538461538463
6,192,3|4|5|6|7|9,0,0.6987179487179487
6,192,3|4|5|6|7|9,1,0.671239837398374
6,192,3|4|5|6|7|9,2,0.7836174242424243
6,192,3|4|5|6|7|9,3,0.6463068181818181
6,192,3|4|5|6|7|9,4,0.8012820512820513
6,193,1|2|4|5|8|9,0,0.6226215644820295
6,193,1|2|4|5|8|9,1,0.7218614718614718
6,193,1|2|4|5|8|9,2,0.7303639846743295
6,193,1|2|4|5|8|9,3,0.693655303030303
6,193,1|2|4|5|8|9,4,0.6832358674463938
6,194,0|1|2|4|6|8,0,0.7051282051282052
6,194,0|1|2|4|6|8,1,0.644686907020873
6,194,0|1|2|4|6|8,2,0.7084942084942085
6,194,0|1|2|4|6|8,3,0.5166666666666666
6,194,0|1|2|4|6|8,4,0.7054597701149425
6,195,2|3|6|7|9|10,0,0.8169336384439359
6,195,2|3|6|7|9|10,1,0.719785575048733
6,195,2|3|6|7|9|10,2,0.7124999999999999
6,195,2|3|6|7|9|10,3,0.6902277039848197
6,195,2|3|6|7|9|10,4,0.8393234672304439
6,196,0|1|4|8|9|10,0,0.6331923890063424
6,196,0|1|4|8|9|10,1,0.6255411255411256
6,196,0|1|4|8|9|10,2,0.7084942084942085
6,196,0|1|4|8|9|10,3,0.6609195402298851
6,196,0|1|4|8|9|10,4,0.8333333333333333
6,197,4|5|7|8|9|10,0,0.6344393592677345
6,197,4|5|7|8|9|10,1,0.7976190476190477
6,197,4|5|7|8|9|10,2,0.611522198731501
6,197,4|5|7|8|9|10,3,0.5391120507399577
6,197,4|5|7|8|9|10,4,0.8035714285714286
6,198,1|2|3|7|9|10,0,0.7015366430260047
6,198,1|2|3|7|9|10,1,0.6923076923076923
6,198,1|2|3|7|9|10,2,0.8
6,198,1|2|3|7|9|10,3,0.7285714285714286
6,198,1|2|3|7|9|10,4,0.7883022774327122
6,199,0|1|2|4|6|10,0,0.5576923076923077
6,199,0|1|2|4|6|10,1,0.6000000000000001
6,199,0|1|2|4|6|10,2,0.7253320683111955
6,199,0|1|2|4|6|10,3,0.5183215130023641
6,199,0|1|2|4|6|10,4,0.6600378787878788
6,200,3|4|5|6|7|9,0,0.6987179487179487
6,200,3|4|5|6|7|9,1,0.671239837398374
6,200,3|4|5|6|7|9,2,0.7836174242424243
6,200,3|4|5|6|7|9,3,0.6463068181818181
6,200,3|4|5|6|7|9,4,0.8012820512820513
6,201,3|4|5|6|7|8,0,0.6635610766045548
6,201,3|4|5|6|7|8,1,0.7008456659619451
6,201,3|4|5|6|7|8,2,0.7329222011385199
6,201,3|4|5|6|7|8,3,0.713472485768501
6,201,3|4|5|6|7|8,4,0.7884990253411306
6,202,1|2|3|4|7|8,0,0.7015366430260047
6,202,1|2|3|4|7|8,1,0.675
6,202,1|2|3|4|7|8,2,0.7069128787878788
6,202,1|2|3|4|7|8,3,0.6365830115830116
6,202,1|2|3|4|7|8,4,0.7528409090909092
6,203,0|1|5|6|7|10,0,0.6
6,203,0|1|5|6|7|10,1,0.6642857142857144
6,203,0|1|5|6|7|10,2,0.6124288425047438
6,203,0|1|5|6|7|10,3,0.6539961013645224
6,203,0|1|5|6|7|10,4,0.7582815734989647
6,204,0|1|3|4|5|7,0,0.6880952380952381
6,204,0|1|3|4|5|7,1,0.7041505791505791
6,204,0|1|3|4|5|7,2,0.7
6,204,0|1|3|4|5|7,3,0.6464059196617337
6,204,0|1|3|4|5|7,4,0.7428571428571429
6,205,1|2|3|6|7|8,0,0.6333333333333333
6,205,1|2|3|6|7|8,1,0.5863377609108159
6,205,1|2|3|6|7|8,2,0.7523809523809524
6,205,1|2|3|6|7|8,3,0.6814671814671815
6,205,1|2|3|6|7|8,4,0.7648467432950192
6,206,0|1|2|4|5|6,0,0.7069128787878788
6,206,0|1|2|4|5|6,1,0.5681818181818181
6,206,0|1|2|4|5|6,2,0.7175
6,206,0|1|2|4|5|6,3,0.6353427895981087
6,206,0|1|2|4|5|6,4,0.6503831417624522
6,207,0|4|6|7|8|10,0,0.6081780538302277
6,207,0|4|6|7|8|10,1,0.6869918699186992
6,207,0|4|6|7|8|10,2,0.719047619047619
6,207,0|4|6|7|8|10,3,0.5761904761904761
